88.79	76565.861	-0.005534369984638788	0.002907851167203463	0.006250934732792223
89	76747.15	0.000238	-0.000131	0.00027137
89.21	76928.44	-0.0018592329267771565	-0.0007754252711438381	0.002013960436212313
89.79	77428.188	0.	0.	7.963575838503745e-7
90	77609.478	0.000777	0.000175	0.00079606
90.21	77790.767	0.	0.	9.879474722186511e-7
90.79	78290.516	0.0032731194869813924	-0.0006580990076677915	0.0033381257684978838
91	78471.805	-0.000296	0.000308	0.00042733
91.21	78653.095	-0.010053226144063983	-0.004177712278898427	0.010886721757829768
91.79	79152.843	0.	0.	8.733254178515827e-7
92	79334.133	0.000558	0.000304	0.00063567
92.21	79515.422	0.	0.	9.503666972190115e-7
92.79	80015.171	0.0003087753721019444	0.00010640232417026462	0.00032700980961661324
93	80196.46	-0.000283	0.000211	0.00035286
93.21	80377.75	0.009855076279172146	0.0041285058379498165	0.0106850982165174
93.79	80877.498	0.	0.	9.18246128840848e-7
94	81058.788	0.001287	-0.000415	0.00135215
94.21	81240.077	0.	0.	8.890934963107242e-7
94.79	81739.826	-0.002259527105475948	0.0007033624940326365	0.002367063858458785
95	81921.115	-0.000416	-0.000166	0.00044811
95.21	82102.405	-0.03543209660229268	-0.014337666601294994	0.038222835077375596
95.79	82602.153	0.	0.	8.738928723863241e-7
96	82783.443	0.000902	-0.000446	0.00100599
96.21	82964.732	0.	0.	9.023610307938552e-7
96.79	83464.481	-0.0054238879159868485	0.0018847632799982154	0.005742409133225826
97	83645.77	-0.00049	0.000107	0.00050134
97.21	83827.06	-0.0012664094911270878	-0.00040099858702845933	0.001329039875091812
97.79	84326.808	0.	0.	7.876180439457484e-7
98	84508.098	0.000943	-0.000307	0.00099139
98.21	84689.387	0.	0.	8.490959042182373e-7
98.79	85189.136	0.002547878349297028	-0.0012872185962049614	0.0028552703994856707
99	85370.425	-0.000406	-0.000131	0.00042663
99.21	85551.715	-0.012542042885209593	-0.004947778385908371	0.01348273096966505
99.79	86051.464	0.	0.	7.156963858357742e-7
100	86232.753	0.00076	0.000443	0.00087951
100.21	86414.042	0.	0.	7.365463786754056e-7
100.79	86913.791	0.0006828591675686072	-0.0003308363031418312	0.000758658164904206
101	87095.081	-0.001202	0.000391	0.0012639
101.21	87276.37	0.01109460102451077	0.004200155930630748	0.011862752595660003
101.79	87776.119	0.	0.	7.09605389149558e-7
102	87957.408	0.001135	-0.000432	0.00121426
102.21	88138.698	0.	0.	7.49613242253858e-7
102.79	88638.446	-0.0022040325095489663	0.0009773537825149262	0.0024118555361604126
103	88819.736	-0.000528	0.00015	0.00054865
103.21	89001.025	-0.03348773585545665	-0.014024869264955176	0.03630581892862796
